code_op;nom_op;num_site;id_site_partage;id_station_anfr;x;y;latitude;longitude;nom_reg;nom_dep;insee_dep;nom_com;insee_com;site_2g;site_3g;site_4g;site_5g;mes_4g_trim;site_ZB;site_DCC;site_strategique;site_capa_240mbps;date_ouverturecommerciale_5g;site_5g_700_m_hz;site_5g_800_m_hz;site_5g_1800_m_hz;site_5g_2100_m_hz;site_5g_3500_m_hz
20801;Orange;00015311R1;;0762290460;560227;6921665;49,37917;1,07556;Normandie;Seine-Maritime;76;Saint-Étienne-du-Rouvray;76575;0;1;1;1;0;0;0;0;1;2021-11-26;0;0;0;0;1
20801;Orange;00015313R1;;0762290304;559158;6922526;49,38667;1,06056;Normandie;Seine-Maritime;76;Saint-Étienne-du-Rouvray;76575;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00015468Z1;;0142290265;460127;6903764;49,18861;-0,29112;Normandie;Calvados;14;Giberville;14301;1;1;1;1;0;0;0;0;1;2021-06-07;0;0;0;0;1
20801;Orange;00015531Z1;;0612290133;485242;6819104;48,43667;0,09584;Normandie;Orne;61;Alençon;61001;1;1;1;1;0;0;0;0;1;2023-07-19;0;0;0;0;1
20801;Orange;00015558Z1;;0142290242;456965;6906154;49,20889;-0,33583;Normandie;Calvados;14;Hérouville-Saint-Clair;14327;1;1;1;1;0;0;0;0;1;2022-04-25;0;0;0;0;1
20801;Orange;00015591R1;;0762290353;517022;6940445;49,53695;0,47278;Normandie;Seine-Maritime;76;Saint-Antoine-la-Forêt;76556;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00015997R1;;0762290367;562158;6929779;49,4525;1,09945;Normandie;Seine-Maritime;76;Rouen;76540;1;0;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00016038Z1;ZPB50001;0502290140;419467;6852592;48,71247;-0,81428;Normandie;Manche;50;Le Fresne-Poret;50193;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00016040Z1;ZPB61403;0612290103;525141;6839283;48,63008;0,62683;Normandie;Orne;61;Tourouvre au Perche;61491;0;1;1;0;0;1;0;0;0;;0;0;0;0;0
20801;Orange;00016142Z1;;0612290116;535670;6839801;48,6375;0,76945;Normandie;Orne;61;Charencey;61429;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00016287Z1;;0142290258;461391;6903928;49,19056;-0,27389;Normandie;Calvados;14;Cuverville;14215;1;1;1;1;0;0;0;0;1;2023-09-27;0;0;0;0;1
20801;Orange;00016316R1;;0762290329;554691;6931015;49,46194;0,9961;Normandie;Seine-Maritime;76;Montigny;76446;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00016567Z1;;0142290287;452202;6902368;49,17306;-0,39889;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00016568Z1;;0142290256;460289;6901809;49,17111;-0,28778;Normandie;Calvados;14;Giberville;14301;0;1;1;1;0;0;0;0;1;2021-06-14;0;0;0;0;1
20801;Orange;00016570Z1;;0142290254;455087;6919130;49,32472;-0,36917;Normandie;Calvados;14;Langrune-sur-Mer;14354;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00016572Z1;;0142290274;463415;6913709;49,27917;-0,25167;Normandie;Calvados;14;Ouistreham;14488;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00016646Z1;;0142290245;465467;6906976;49,21945;-0,21973;Normandie;Calvados;14;Bavent;14046;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00016667Z1;ZPB14001;0142290240;430715;6873796;48,90775;-0,67498;Normandie;Calvados;14;Terres de Druance;14357;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00016671Z1;ZPB61002;0612290099;487709;6869394;48,88952;0,10424;Normandie;Orne;61;Écorches;61152;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00016686Z1;ZPB14004;0142290239;510959;6878484;48,97847;0,41709;Normandie;Calvados;14;La Folletière-Abenon;14273;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00016760R1;;0762290483;498488;6939429;49,52222;0,2175;Normandie;Seine-Maritime;76;Gonfreville-l'Orcher;76305;0;1;1;1;0;0;0;0;1;2021-04-16;0;0;0;0;1
20801;Orange;00016912Z1;ZPB14003;0142290250;456179;6869764;48,88168;-0,32558;Normandie;Calvados;14;Pierrepont;14502;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00017049Z1;;0612290110;478211;6853546;48,74389;-0,01694;Normandie;Orne;61;Argentan;61006;0;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00017063R1;;0272290159;505784;6919448;49,345;0,3275;Normandie;Eure;27;Beuzeville;27065;1;1;1;1;0;0;0;0;1;2022-04-29;0;0;0;0;1
20801;Orange;00017144R1;;0272290160;530115;6888969;49,07805;0,67444;Normandie;Eure;27;Fontaine-l'Abbé;27251;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017190Z1;;0502290177;371610;6910892;49,21333;-1,50889;Normandie;Manche;50;Lessay;50267;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017240R1;;0272290199;564798;6877237;48,98084;1,15278;Normandie;Eure;27;Angerville-la-Campagne;27017;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017248R1;;0272290184;573930;6868873;48,9075;1,27999;Normandie;Eure;27;Saint-André-de-l'Eure;27507;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017253R1;;0272290169;552005;6877272;48,97833;0,97805;Normandie;Eure;27;La Croisille;27189;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017260R1;;0762290373;550756;6935414;49,50056;0,94028;Normandie;Seine-Maritime;76;Saint-Pierre-de-Varengeville;76636;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017264R1;;0272290170;605376;6909863;49,28139;1,69972;Normandie;Eure;27;Neaufles-Saint-Martin;27426;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017302Z1;;0502290142;352617;6939408;49,45917;-1,79278;Normandie;Manche;50;Pierreville;50401;1;1;1;1;0;0;0;0;1;2023-08-05;0;0;0;0;1
20801;Orange;00017307Z1;;0142290277;425974;6884319;49,00027;-0,74639;Normandie;Calvados;14;Dialan sur Chaîne;14347;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00017310Z1;;0142290267;428718;6912243;49,25222;-0,72694;Normandie;Calvados;14;Guéron;14322;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017345Z1;;0612290121;440813;6847089;48,67194;-0,52112;Normandie;Orne;61;Saint-André-de-Messei;61362;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00017347Z1;;0502290160;370949;6869683;48,84305;-1,48583;Normandie;Manche;50;Saint-Jean-des-Champs;50493;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017360Z1;;0502290175;402971;6896841;49,1025;-1,06916;Normandie;Manche;50;Saint-Lô;50502;0;1;1;1;0;0;0;0;1;2021-12-10;0;0;0;0;1
20801;Orange;00017368Z1;;0142290272;463470;6870017;48,88667;-0,22639;Normandie;Calvados;14;Saint-Martin-de-Mieux;14627;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017413Z1;;0142290247;417878;6866834;48,83972;-0,84527;Normandie;Calvados;14;Vire Normandie;14762;1;1;1;1;0;0;0;0;1;2023-10-20;0;0;0;0;1
20801;Orange;00017602R1;;0762290352;571596;6921059;49,37611;1,23222;Normandie;Seine-Maritime;76;La Neuville-Chant-d'Oisel;76464;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017604R1;;0762290393;570236;6922512;49,38889;1,21305;Normandie;Seine-Maritime;76;Boos;76116;1;1;1;1;0;0;0;0;1;2023-04-18;0;0;0;0;1
20801;Orange;00017685R1;;0272290171;547390;6851839;48,74861;0,92416;Normandie;Eure;27;Verneuil d'Avre et d'Iton;27679;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017814R1;;0762290423;560524;6937177;49,51861;1,07444;Normandie;Seine-Maritime;76;Houppeville;76367;0;1;1;1;0;0;0;0;1;2023-10-25;0;0;0;0;1
20801;Orange;00017828R1;;0762290395;575132;6989936;49,99556;1,26;Normandie;Seine-Maritime;76;Petit-Caux;76618;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017830R1;;0762290362;547521;6963484;49,75194;0,88528;Normandie;Seine-Maritime;76;Saint-Laurent-en-Caux;76597;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017834R1;;0272290163;559676;6874887;48,95861;1,0836;Normandie;Eure;27;Les Baux-Sainte-Croix;27044;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00017837R1;;0762290419;535066;6976947;49,86972;0,70722;Normandie;Seine-Maritime;76;Saint-Valery-en-Caux;76655;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00017846R1;;0272290202;547374;6851222;48,74306;0,92417;Normandie;Eure;27;Verneuil d'Avre et d'Iton;27679;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018283Z1;;0142290266;479029;6916210;49,30722;-0,03861;Normandie;Calvados;14;Gonneville-sur-Mer;14305;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018287Z1;;0502290179;370387;6959843;49,65195;-1,56445;Normandie;Manche;50;Cherbourg-en-Cotentin;50129;1;1;1;1;0;0;0;0;1;2021-12-10;0;0;0;0;1
20801;Orange;00018288Z1;;0502290169;366942;6884826;48,97695;-1,55223;Normandie;Manche;50;Hauteville-sur-Mer;50231;1;1;1;1;0;0;0;0;1;2023-02-27;0;0;0;0;1
20801;Orange;00018306Z1;;0612290124;503010;6849591;48,71639;0,32194;Normandie;Orne;61;Champ-Haut;61088;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018312Z1;;0502290164;378799;6948928;49,55833;-1,43972;Normandie;Manche;50;Montaigu-la-Brisette;50335;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00018330Z1;;0142290248;496487;6913648;49,29;0,2025;Normandie;Calvados;14;Pont-l'Évêque;14514;1;1;1;1;0;0;0;0;1;2023-07-13;0;0;0;0;1
20801;Orange;00018393Z1;ZPB61407;0612290106;474068;6813007;48,37806;-0,05194;Normandie;Orne;61;Saint-Céneri-le-Gérei;61372;0;1;0;0;0;1;0;0;0;;0;0;0;0;0
20801;Orange;00018445R1;;0272290191;516274;6917092;49,32694;0,47278;Normandie;Eure;27;Les Préaux;27476;1;1;1;1;0;0;0;0;1;2023-05-24;0;0;0;0;1
20801;Orange;00018453Z1;ZPB50002;0502290152;376968;6872542;48,87177;-1,40612;Normandie;Manche;50;La Meurdraquière;50327;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00018472Z1;;0142290255;469540;6878582;48,96583;-0,14834;Normandie;Calvados;14;Perrières;14497;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018640Z1;;0142290283;491277;6925523;49,395;0,125;Normandie;Calvados;14;Villerville;14755;1;1;1;1;0;0;0;0;1;2022-05-31;0;0;0;0;1
20801;Orange;00018648Z1;;0612290128;455767;6838528;48,60083;-0,31333;Normandie;Orne;61;Magny-le-Désert;61243;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018649Z1;;0142290276;500170;6900316;49,17138;0,25944;Normandie;Calvados;14;Rocques;14540;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018844Z1;;0502290180;405683;6833581;48,53555;-0,98834;Normandie;Manche;50;Buais-Les-Monts;50090;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00018851Z1;;0612290126;449072;6830159;48,52306;-0,39916;Normandie;Orne;61;Rives d'Andaine;61096;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018979Z1;;0142290299;454088;6903802;49,18667;-0,37389;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018993R1;;0272290177;572140;6880932;49,01556;1,25194;Normandie;Eure;27;Miserey;27410;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00018996R1;;0762290386;566105;6937415;49,52195;1,15138;Normandie;Seine-Maritime;76;Quincampoix;76517;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019006R1;;0762290363;495417;6943064;49,55389;0,17333;Normandie;Seine-Maritime;76;Montivilliers;76447;1;1;1;1;0;0;0;0;1;2022-12-22;0;0;0;0;1
20801;Orange;00019010R1;;0762290368;500141;6940639;49,53361;0,23972;Normandie;Seine-Maritime;76;Saint-Martin-du-Manoir;76616;1;1;1;1;0;0;0;0;1;2023-12-20;0;0;0;0;1
20801;Orange;00019013R1;;0762290365;507080;6938700;49,51834;0,33638;Normandie;Seine-Maritime;76;Saint-Aubin-Routot;76563;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019015Z1;;0142290318;454993;6905062;49,19833;-0,36223;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019024R1;;0762290387;498935;6946960;49,59;0,22;Normandie;Seine-Maritime;76;Notre-Dame-du-Bec;76477;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019186R1;;0762290376;556763;6942093;49,56194;1,02084;Normandie;Seine-Maritime;76;Fresquiennes;76287;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019191R1;;0762290378;553137;6933250;49,48167;0,97389;Normandie;Seine-Maritime;76;Hénouville;76354;1;1;1;1;0;0;0;0;1;2023-07-27;0;0;0;0;1
20801;Orange;00019541Z1;;0612290132;526032;6852316;48,7475;0,63362;Normandie;Orne;61;L'Aigle;61214;1;1;1;1;0;0;0;0;1;2023-04-18;0;0;0;0;1
20801;Orange;00019543Z1;;0142290259;416047;6868625;48,855;-0,87139;Normandie;Calvados;14;Vire Normandie;14762;0;1;1;1;0;0;0;0;1;2023-09-29;0;0;0;0;1
20801;Orange;00019560Z1;ZPB14002;0142290249;454681;6864824;48,83672;-0,34314;Normandie;Calvados;14;Les Isles-Bardel;14343;0;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00019617R1;;0762290380;559810;6975911;49,86639;1,05139;Normandie;Seine-Maritime;76;Offranville;76482;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00019712R1;;0272290198;569858;6904006;49,2225;1,21362;Normandie;Eure;27;Saint-Pierre-du-Vauvray;27598;1;1;1;1;0;0;0;0;1;2023-07-27;0;0;0;0;1
20801;Orange;00019725R1;;0272290178;522579;6921686;49,37;0,5575;Normandie;Eure;27;Le Perrey;27263;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019734R1;;0762290470;561627;6929514;49,45;1,09222;Normandie;Seine-Maritime;76;Rouen;76540;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019771R1;;0762290475;549829;6946879;49,60334;0,92333;Normandie;Seine-Maritime;76;Limésy;76385;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019787R1;;0762290370;581709;6993569;50,02945;1,35056;Normandie;Seine-Maritime;76;Criel-sur-Mer;76192;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019854R1;;0762290379;586846;6996402;50,05583;1,42138;Normandie;Seine-Maritime;76;Eu;76255;1;1;1;1;0;0;0;0;1;2023-10-20;0;0;0;0;1
20801;Orange;00019858R1;;0272290193;570218;6901154;49,19694;1,21944;Normandie;Eure;27;Heudebouville;27332;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019893Z1;;0612290135;452084;6837262;48,58805;-0,3625;Normandie;Orne;61;La Ferté Macé;61168;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019908Z1;;0502290187;390601;6920978;49,31333;-1,25611;Normandie;Manche;50;Carentan-les-Marais;50099;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019909Z1;;0142290297;430567;6914971;49,2775;-0,70333;Normandie;Calvados;14;Bayeux;14047;0;0;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019911Z1;;0502290172;375446;6891520;49,04139;-1,44139;Normandie;Manche;50;Coutances;50147;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019920Z1;;0502290184;375572;6943167;49,505;-1,47972;Normandie;Manche;50;Valognes;50615;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00019955Z1;;0612290114;478815;6851699;48,7275;-0,00778;Normandie;Orne;61;Argentan;61006;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019956R1;;0762290385;502470;6936970;49,50138;0,27361;Normandie;Seine-Maritime;76;Rogerville;76533;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019957R1;;0762290384;506281;6963130;49,7375;0,31389;Normandie;Seine-Maritime;76;Yport;76754;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00019989R1;;0272290189;576969;6894794;49,14111;1,31389;Normandie;Eure;27;Saint-Aubin-sur-Gaillon;27517;1;1;1;1;0;0;0;0;1;2023-08-26;0;0;0;0;1
20801;Orange;00020161R1;;0762290391;562707;6922409;49,38639;1,10945;Normandie;Seine-Maritime;76;Saint-Étienne-du-Rouvray;76575;1;1;1;1;0;0;0;0;1;2023-03-20;0;0;0;0;1
20801;Orange;00020258R1;;0762290372;523517;6972685;49,82834;0,54861;Normandie;Seine-Maritime;76;Saint-Martin-aux-Buneaux;76613;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020401R1;;0762290396;518203;6942170;49,55278;0,48833;Normandie;Seine-Maritime;76;Gruchet-le-Valasse;76329;1;1;1;1;0;0;0;0;1;2023-10-02;0;0;0;0;1
20801;Orange;00020530R1;;0272290182;599731;6911968;49,29945;1,62166;Normandie;Eure;27;Étrépagny;27226;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020646R1;;0272290180;586744;6901114;49,19972;1,44612;Normandie;Eure;27;Hennezis;27329;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020672Z1;;0142290262;474944;6914668;49,29194;-0,0939;Normandie;Calvados;14;Dives-sur-Mer;14225;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020707R1;;0762290388;526500;6974696;49,84722;0,58917;Normandie;Seine-Maritime;76;Veulettes-sur-Mer;76736;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020710R1;;0272290190;564250;6896285;49,15194;1,13916;Normandie;Eure;27;Amfreville-sur-Iton;27014;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020913R1;;0762290382;579973;6994440;50,03694;1,3261;Normandie;Seine-Maritime;76;Criel-sur-Mer;76192;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00020940Z1;;0142290291;454042;6904608;49,19389;-0,375;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00021580Z1;;0502290178;386478;6960761;49,66833;-1,34278;Normandie;Manche;50;Tocqueville;50598;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00021595Z1;;0502290183;385336;6950979;49,58;-1,35111;Normandie;Manche;50;Quettehou;50417;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00021628R1;;0762290635;568364;6923574;49,39805;1,18695;Normandie;Seine-Maritime;76;Franqueville-Saint-Pierre;76475;0;0;1;1;0;0;0;0;1;2022-12-22;0;0;0;0;1
20801;Orange;00021805R1;;0762290416;571406;6987421;49,97222;1,20889;Normandie;Seine-Maritime;76;Petit-Caux;76618;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00021811R1;;0762290389;497711;6938529;49,51389;0,20722;Normandie;Seine-Maritime;76;Harfleur;76341;1;1;1;1;0;0;0;0;1;2021-03-31;0;0;0;0;1
20801;Orange;00021814R1;;0762290394;496981;6942328;49,54778;0,19528;Normandie;Seine-Maritime;76;Montivilliers;76447;0;1;1;1;0;0;0;0;1;2022-12-22;0;0;0;0;1
20801;Orange;00021955Z1;;0502290176;410651;6855378;48,73361;-0,93584;Normandie;Manche;50;Sourdeval;50582;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00021985Z1;ZPB61216;0612290134;448770;6855890;48,75417;-0,41833;Normandie;Orne;61;Athis-Val de Rouvre;61007;1;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00021986Z1;ZPB61217;0612290131;501390;6836885;48,60167;0,30583;Normandie;Orne;61;Le Chalange;61082;1;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00022231Z1;;0502290189;351055;6929998;49,37389;-1,80639;Normandie;Manche;50;Barneville-Carteret;50031;1;1;1;1;0;0;0;0;1;2023-11-06;0;0;0;0;1
20801;Orange;00022278Z1;;0142290273;406033;6912215;49,24195;-1,03805;Normandie;Calvados;14;Lison;14367;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00022573Z1;;0142290270;459076;6887326;49,04055;-0,29611;Normandie;Calvados;14;Gouvix;14309;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00022840R1;;0272290183;562356;6883165;49,03361;1,1175;Normandie;Eure;27;Évreux;27229;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023085R1;;0762290397;543572;6936348;49,50722;0,84083;Normandie;Seine-Maritime;76;Sainte-Marguerite-sur-Duclair;76608;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023103R1;;0762290374;496150;6939914;49,52583;0,185;Normandie;Seine-Maritime;76;Harfleur;76341;1;1;1;1;0;0;0;0;1;2021-01-29;0;0;0;0;1
20801;Orange;00023361R1;;0272290181;599782;6895156;49,14834;1,62638;Normandie;Eure;27;Vexin-sur-Epte;27213;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023516R1;;0272290179;577885;6894991;49,14305;1,32639;Normandie;Eure;27;Saint-Aubin-sur-Gaillon;27517;1;1;1;1;0;0;0;0;1;2023-03-20;0;0;0;0;1
20801;Orange;00023700R1;;0762290403;495982;6938033;49,50889;0,18361;Normandie;Seine-Maritime;76;Le Havre;76351;0;1;1;1;0;0;0;0;1;2021-12-13;0;0;0;0;1
20801;Orange;00023706R1;;0762290421;561237;6922537;49,38722;1,08917;Normandie;Seine-Maritime;76;Saint-Étienne-du-Rouvray;76575;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023739R1;;0272290186;568078;6908497;49,2625;1,18778;Normandie;Eure;27;Val-de-Reuil;27701;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023778Z1;;0142290275;426179;6922263;49,34111;-0,76833;Normandie;Calvados;14;Port-en-Bessin-Huppain;14515;0;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00023781Z1;;0502290199;401203;6897613;49,10861;-1,09389;Normandie;Manche;50;Saint-Lô;50502;1;1;1;1;0;0;0;0;1;2021-12-10;0;0;0;0;1
20801;Orange;00023783Z1;;0612290144;484357;6818519;48,43111;0,08417;Normandie;Orne;61;Alençon;61001;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023832Z1;;0502290181;383669;6928815;49,38028;-1,35722;Normandie;Manche;50;Sainte-Mère-Église;50523;0;1;0;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00023834Z1;;0142290269;402421;6921467;49,32334;-1,09416;Normandie;Calvados;14;Osmanville;14480;0;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00023859R1;;0762290409;539891;6949406;49,62361;0,78499;Normandie;Seine-Maritime;76;Sainte-Marie-des-Champs;76610;1;1;1;1;0;0;0;0;1;2023-10-11;0;0;0;0;1
20801;Orange;00023865R1;;0762290456;562204;6928356;49,43972;1,10055;Normandie;Seine-Maritime;76;Rouen;76540;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023907R1;;0762290463;565323;6933259;49,48444;1,14194;Normandie;Seine-Maritime;76;Saint-Martin-du-Vivier;76617;0;1;1;1;0;0;0;0;1;2023-11-16;0;0;0;0;1
20801;Orange;00023927R1;;0272290188;600271;6918572;49,35888;1,62751;Normandie;Eure;27;Longchamps;27372;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00023937R1;;0762290407;529340;6967341;49,78194;0,63167;Normandie;Seine-Maritime;76;Cany-Barville;76159;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024146Z1;;0142290284;420627;6877679;48,93833;-0,815;Normandie;Calvados;14;Souleuvre en Bocage;14061;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024199R1;;0272290200;566251;6881127;49,01611;1,17139;Normandie;Eure;27;Évreux;27229;1;1;1;1;0;0;0;0;1;2023-01-26;0;0;0;0;1
20801;Orange;00024294R1;;0762290412;561783;6929294;49,44806;1,09444;Normandie;Seine-Maritime;76;Rouen;76540;1;1;1;1;0;0;0;0;1;2023-12-14;0;0;0;0;1
20801;Orange;00024372Z1;;0142290298;455677;6903023;49,18028;-0,35167;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024603Z1;;0502290197;390258;6868061;48,83806;-1,22194;Normandie;Manche;50;Villedieu-les-Poêles-Rouffigny;50639;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024670R1;;0762290406;536943;6938296;49,52306;0,74861;Normandie;Seine-Maritime;76;Rives-en-Seine;76164;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024791Z1;;0142290292;477872;6906669;49,22111;-0,04944;Normandie;Calvados;14;Dozulé;14229;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024802R1;;0272290194;574815;6874941;48,96222;1,29027;Normandie;Eure;27;Saint-Germain-de-Fresney;27544;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024826Z1;;0142290278;473386;6905916;49,21278;-0,11055;Normandie;Calvados;14;Basseneville;14045;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00024869R1;;0762290490;550634;6917579;49,34028;0,945;Normandie;Seine-Maritime;76;Moulineaux;76457;0;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00024905R1;;0272290187;581341;6887533;49,07666;1,37584;Normandie;Eure;27;Houlbec-Cocherel;27343;1;1;1;1;0;0;0;0;1;2023-04-18;0;0;0;0;1
20801;Orange;00024913Z1;;0142290282;447414;6898617;49,1375;-0,46223;Normandie;Calvados;14;Fontaine-Étoupefour;14274;1;1;1;1;0;0;0;0;1;2022-06-27;0;0;0;0;1
20801;Orange;00024921R1;;0762290428;555296;6919036;49,35444;1,00861;Normandie;Seine-Maritime;76;Grand-Couronne;76319;0;1;1;1;0;0;0;0;1;2023-11-10;0;0;0;0;1
20801;Orange;00025063Z1;;0142290285;500058;6897662;49,1475;0,25917;Normandie;Calvados;14;Lisieux;14366;0;1;1;0;0;0;0;0;1;;0;0;0;0;0
